mart_name,year,month,product,sales,product ID
Mart B,2019,9,Barley,3413,PRD10
Mart B,2019,10,Barley,3190,PRD10
Mart B,2019,11,Barley,3440,PRD10
Mart B,2019,12,Barley,2454,PRD10
Mart B,2020,1,Barley,2377,PRD10
Mart B,2020,2,Barley,2452,PRD10
Mart B,2020,3,Barley,3236,PRD10
Mart B,2020,4,Barley,3516,PRD10
Mart B,2020,5,Barley,3948,PRD10
Mart B,2020,6,Barley,4047,PRD10
Mart B,2020,7,Barley,4515,PRD10
Mart B,2020,8,Barley,3914,PRD10
Mart B,2020,9,Barley,3485,PRD10
Mart B,2020,10,Barley,3502,PRD10
Mart B,2020,11,Barley,3601,PRD10
Mart B,2020,12,Barley,2549,PRD10
Mart B,2021,1,Barley,2684,PRD10
Mart B,2021,2,Barley,2476,PRD10
Mart B,2021,3,Barley,3437,PRD10
Mart B,2021,4,Barley,3956,PRD10
Mart B,2021,5,Barley,4267,PRD10
Mart B,2021,6,Barley,4343,PRD10
Mart B,2021,7,Barley,4851,PRD10
Mart B,2021,8,Barley,4116,PRD10
Mart B,2021,9,Barley,3885,PRD10
Mart B,2021,10,Barley,3746,PRD10
Mart B,2021,11,Barley,3877,PRD10
Mart B,2021,12,Barley,2811,PRD10
Mart B,2018,1,Rice Flour,547,PRD11
Mart B,2018,2,Rice Flour,601,PRD11
Mart B,2018,3,Rice Flour,760,PRD11
Mart B,2018,4,Rice Flour,813,PRD11
Mart B,2018,5,Rice Flour,984,PRD11
Mart B,2018,6,Rice Flour,1002,PRD11
Mart B,2018,7,Rice Flour,1030,PRD11
Mart B,2018,8,Rice Flour,919,PRD11
Mart B,2018,9,Rice Flour,854,PRD11
Mart B,2018,10,Rice Flour,818,PRD11
Mart B,2018,11,Rice Flour,812,PRD11
Mart B,2018,12,Rice Flour,640,PRD11
Mart B,2019,1,Rice Flour,701,PRD11
Mart B,2019,2,Rice Flour,700,PRD11
Mart B,2019,3,Rice Flour,886,PRD11
Mart B,2019,4,Rice Flour,969,PRD11
Mart B,2019,5,Rice Flour,1136,PRD11
Mart B,2019,6,Rice Flour,1155,PRD11
Mart B,2019,7,Rice Flour,1287,PRD11
Mart B,2019,8,Rice Flour,1108,PRD11
Mart B,2019,9,Rice Flour,959,PRD11
Mart B,2019,10,Rice Flour,978,PRD11
Mart B,2019,11,Rice Flour,1056,PRD11
Mart B,2019,12,Rice Flour,757,PRD11
Mart B,2020,1,Rice Flour,773,PRD11
Mart B,2020,2,Rice Flour,698,PRD11
Mart B,2020,3,Rice Flour,917,PRD11
Mart B,2020,4,Rice Flour,1097,PRD11
Mart B,2020,5,Rice Flour,1141,PRD11
Mart B,2020,6,Rice Flour,1165,PRD11
Mart B,2020,7,Rice Flour,1299,PRD11
Mart B,2020,8,Rice Flour,1197,PRD11
Mart B,2020,9,Rice Flour,1063,PRD11
Mart B,2020,10,Rice Flour,957,PRD11
Mart B,2020,11,Rice Flour,1027,PRD11
Mart B,2020,12,Rice Flour,753,PRD11
Mart B,2021,1,Rice Flour,749,PRD11
Mart B,2021,2,Rice Flour,753,PRD11
Mart B,2021,3,Rice Flour,969,PRD11
Mart B,2021,4,Rice Flour,1134,PRD11
Mart B,2021,5,Rice Flour,1299,PRD11
Mart B,2021,6,Rice Flour,1243,PRD11
Mart B,2021,7,Rice Flour,1399,PRD11
Mart B,2021,8,Rice Flour,1232,PRD11
Mart B,2021,9,Rice Flour,1133,PRD11
Mart B,2021,10,Rice Flour,1128,PRD11
Mart B,2021,11,Rice Flour,1125,PRD11
Mart B,2021,12,Rice Flour,885,PRD11
Mart B,2018,1,Wheat,762,PRD12
Mart B,2018,2,Wheat,777,PRD12
Mart B,2018,3,Wheat,1027,PRD12
Mart B,2018,4,Wheat,1123,PRD12
Mart B,2018,5,Wheat,1324,PRD12
Mart B,2018,6,Wheat,1277,PRD12
Mart B,2018,7,Wheat,1368,PRD12
Mart B,2018,8,Wheat,1213,PRD12
Mart B,2018,9,Wheat,1165,PRD12
Mart B,2018,10,Wheat,1079,PRD12
Mart B,2018,11,Wheat,1128,PRD12
Mart B,2018,12,Wheat,796,PRD12
Mart B,2019,1,Wheat,836,PRD12
Mart B,2019,2,Wheat,808,PRD12
Mart B,2019,3,Wheat,1048,PRD12
Mart B,2019,4,Wheat,1272,PRD12
Mart B,2019,5,Wheat,1461,PRD12
Mart B,2019,6,Wheat,1461,PRD12
Mart B,2019,7,Wheat,1604,PRD12
Mart B,2019,8,Wheat,1493,PRD12
Mart B,2019,9,Wheat,1287,PRD12
Mart B,2019,10,Wheat,1269,PRD12
Mart B,2019,11,Wheat,1340,PRD12
Mart B,2019,12,Wheat,926,PRD12
Mart B,2020,1,Wheat,902,PRD12
Mart B,2020,2,Wheat,957,PRD12
Mart B,2020,3,Wheat,1118,PRD12
Mart B,2020,4,Wheat,1374,PRD12
Mart B,2020,5,Wheat,1620,PRD12
Mart B,2020,6,Wheat,1450,PRD12
Mart B,2020,7,Wheat,1726,PRD12
Mart B,2020,8,Wheat,1532,PRD12
Mart B,2020,9,Wheat,1410,PRD12
Mart B,2020,10,Wheat,1319,PRD12
Mart B,2020,11,Wheat,1325,PRD12
Mart B,2020,12,Wheat,969,PRD12
Mart B,2021,1,Wheat,1025,PRD12
Mart B,2021,2,Wheat,925,PRD12
Mart B,2021,3,Wheat,1382,PRD12
Mart B,2021,4,Wheat,1520,PRD12
Mart B,2021,5,Wheat,1572,PRD12
Mart B,2021,6,Wheat,1548,PRD12
Mart B,2021,7,Wheat,1842,PRD12
Mart B,2021,8,Wheat,1588,PRD12
Mart B,2021,9,Wheat,1454,PRD12
Mart B,2021,10,Wheat,1396,PRD12
Mart B,2021,11,Wheat,1455,PRD12
Mart B,2021,12,Wheat,1109,PRD12
Mart B,2018,1,Black Pepper,1885,PRD13
Mart B,2018,2,Black Pepper,1911,PRD13
Mart B,2018,3,Black Pepper,2594,PRD13
Mart B,2018,4,Black Pepper,2835,PRD13
Mart B,2018,5,Black Pepper,3221,PRD13
Mart B,2018,6,Black Pepper,3332,PRD13
Mart B,2018,7,Black Pepper,3616,PRD13
Mart B,2018,8,Black Pepper,3184,PRD13
Mart B,2018,9,Black Pepper,2836,PRD13
Mart B,2018,10,Black Pepper,2808,PRD13
Mart B,2018,11,Black Pepper,2840,PRD13
Mart B,2018,12,Black Pepper,2129,PRD13
Mart B,2019,1,Black Pepper,2166,PRD13
Mart B,2019,2,Black Pepper,2234,PRD13
Mart B,2019,3,Black Pepper,2848,PRD13
Mart B,2019,4,Black Pepper,3295,PRD13
Mart B,2019,5,Black Pepper,3695,PRD13
Mart B,2019,6,Black Pepper,3621,PRD13
Mart B,2019,7,Black Pepper,4093,PRD13
Mart B,2019,8,Black Pepper,3568,PRD13
Mart B,2019,9,Black Pepper,3188,PRD13
Mart B,2019,10,Black Pepper,3120,PRD13
Mart B,2019,11,Black Pepper,3254,PRD13
Mart B,2019,12,Black Pepper,2366,PRD13
Mart B,2020,1,Black Pepper,2304,PRD13
Mart B,2020,2,Black Pepper,2336,PRD13
Mart B,2020,3,Black Pepper,2991,PRD13
Mart B,2020,4,Black Pepper,3418,PRD13
Mart B,2020,5,Black Pepper,3816,PRD13
Mart B,2020,6,Black Pepper,3862,PRD13
Mart B,2020,7,Black Pepper,4326,PRD13
Mart B,2020,8,Black Pepper,3705,PRD13
Mart B,2020,9,Black Pepper,3423,PRD13
Mart B,2020,10,Black Pepper,3297,PRD13
Mart B,2020,11,Black Pepper,3346,PRD13
Mart B,2020,12,Black Pepper,2446,PRD13
Mart B,2021,1,Black Pepper,2481,PRD13
Mart B,2021,2,Black Pepper,2497,PRD13
Mart B,2021,3,Black Pepper,3268,PRD13
Mart B,2021,4,Black Pepper,3729,PRD13
Mart B,2021,5,Black Pepper,4108,PRD13
Mart B,2021,6,Black Pepper,4149,PRD13
Mart B,2021,7,Black Pepper,4645,PRD13
Mart B,2021,8,Black Pepper,4078,PRD13
Mart B,2021,9,Black Pepper,3683,PRD13
Mart B,2021,10,Black Pepper,3601,PRD13
Mart B,2021,11,Black Pepper,3702,PRD13
Mart B,2021,12,Black Pepper,2727,PRD13
Mart B,2018,1,Cardamom,924,PRD14
Mart B,2018,2,Cardamom,957,PRD14
Mart B,2018,3,Cardamom,1281,PRD14
Mart B,2018,4,Cardamom,1359,PRD14
Mart B,2018,5,Cardamom,1458,PRD14
Mart B,2018,6,Cardamom,1514,PRD14
Mart B,2018,7,Cardamom,1718,PRD14
Mart B,2018,8,Cardamom,1577,PRD14
Mart B,2018,9,Cardamom,1318,PRD14
Mart B,2018,10,Cardamom,1349,PRD14
Mart B,2018,11,Cardamom,1378,PRD14
Mart B,2018,12,Cardamom,1015,PRD14
Mart B,2019,1,Cardamom,1061,PRD14
Mart B,2019,2,Cardamom,1075,PRD14
Mart B,2019,3,Cardamom,1431,PRD14
Mart B,2019,4,Cardamom,1638,PRD14
Mart B,2019,5,Cardamom,1807,PRD14
Mart B,2019,6,Cardamom,1752,PRD14
Mart B,2019,7,Cardamom,1949,PRD14
Mart B,2019,8,Cardamom,1723,PRD14
Mart B,2019,9,Cardamom,1504,PRD14
Mart B,2019,10,Cardamom,1427,PRD14
Mart B,2019,11,Cardamom,1557,PRD14
Mart B,2019,12,Cardamom,1089,PRD14
Mart B,2020,1,Cardamom,1104,PRD14
Mart B,2020,2,Cardamom,1121,PRD14
Mart B,2020,3,Cardamom,1480,PRD14
Mart B,2020,4,Cardamom,1695,PRD14
Mart B,2020,5,Cardamom,1818,PRD14
Mart B,2020,6,Cardamom,1850,PRD14
Mart B,2020,7,Cardamom,2073,PRD14
Mart B,2020,8,Cardamom,1863,PRD14
Mart B,2020,9,Cardamom,1651,PRD14
Mart B,2020,10,Cardamom,1489,PRD14
Mart B,2020,11,Cardamom,1640,PRD14
Mart B,2020,12,Cardamom,1211,PRD14
Mart B,2021,1,Cardamom,1209,PRD14
Mart B,2021,2,Cardamom,1160,PRD14
Mart B,2021,3,Cardamom,1632,PRD14
Mart B,2021,4,Cardamom,1796,PRD14
Mart B,2021,5,Cardamom,1922,PRD14
Mart B,2021,6,Cardamom,2042,PRD14
Mart B,2021,7,Cardamom,2225,PRD14
Mart B,2021,8,Cardamom,1917,PRD14
Mart B,2021,9,Cardamom,1759,PRD14
Mart B,2021,10,Cardamom,1802,PRD14
Mart B,2021,11,Cardamom,1712,PRD14
Mart B,2021,12,Cardamom,1303,PRD14
Mart B,2018,1,Cloves,1045,PRD15
Mart B,2018,2,Cloves,999,PRD15
Mart B,2018,3,Cloves,1448,PRD15
Mart B,2018,4,Cloves,1578,PRD15
Mart B,2018,5,Cloves,1784,PRD15
Mart B,2018,6,Cloves,1876,PRD15
Mart B,2018,7,Cloves,2007,PRD15
Mart B,2018,8,Cloves,1844,PRD15
Mart B,2018,9,Cloves,1594,PRD15
Mart B,2018,10,Cloves,1543,PRD15
Mart B,2018,11,Cloves,1554,PRD15
Mart B,2018,12,Cloves,1072,PRD15
Mart B,2019,1,Cloves,1220,PRD15
Mart B,2019,2,Cloves,1241,PRD15
Mart B,2019,3,Cloves,1629,PRD15
Mart B,2019,4,Cloves,1845,PRD15
Mart B,2019,5,Cloves,2103,PRD15
Mart B,2019,6,Cloves,2132,PRD15
Mart B,2019,7,Cloves,2287,PRD15
Mart B,2019,8,Cloves,2075,PRD15
Mart B,2019,9,Cloves,1867,PRD15
Mart B,2019,10,Cloves,1732,PRD15
Mart B,2019,11,Cloves,1875,PRD15
Mart B,2019,12,Cloves,1382,PRD15
Mart B,2020,1,Cloves,1235,PRD15
Mart B,2020,2,Cloves,1317,PRD15
Mart B,2020,3,Cloves,1695,PRD15
Mart B,2020,4,Cloves,1950,PRD15
Mart B,2020,5,Cloves,2214,PRD15
Mart B,2020,6,Cloves,2124,PRD15
Mart B,2020,7,Cloves,2410,PRD15
Mart B,2020,8,Cloves,2232,PRD15
Mart B,2020,9,Cloves,1934,PRD15
Mart B,2020,10,Cloves,1912,PRD15
Mart B,2020,11,Cloves,1912,PRD15
Mart B,2020,12,Cloves,1389,PRD15
Mart B,2021,1,Cloves,1472,PRD15
Mart B,2021,2,Cloves,1434,PRD15
Mart B,2021,3,Cloves,1835,PRD15
Mart B,2021,4,Cloves,2102,PRD15
Mart B,2021,5,Cloves,2287,PRD15
Mart B,2021,6,Cloves,2389,PRD15
Mart B,2021,7,Cloves,2609,PRD15
Mart B,2021,8,Cloves,2334,PRD15
Mart B,2021,9,Cloves,2087,PRD15
Mart B,2021,10,Cloves,1995,PRD15
Mart B,2021,11,Cloves,2117,PRD15
Mart B,2021,12,Cloves,1538,PRD15
Mart B,2018,1,Ginger,915,PRD16
Mart B,2018,2,Ginger,916,PRD16
Mart B,2018,3,Ginger,1181,PRD16
Mart B,2018,4,Ginger,1443,PRD16
Mart B,2018,5,Ginger,1488,PRD16
Mart B,2018,6,Ginger,1567,PRD16
Mart B,2018,7,Ginger,1720,PRD16
Mart B,2018,8,Ginger,1499,PRD16
Mart B,2018,9,Ginger,1392,PRD16
Mart B,2018,10,Ginger,1376,PRD16
Mart B,2018,11,Ginger,1328,PRD16
Mart B,2018,12,Ginger,1012,PRD16
Mart B,2019,1,Ginger,1014,PRD16
Mart B,2019,2,Ginger,1105,PRD16
Mart B,2019,3,Ginger,1392,PRD16
Mart B,2019,4,Ginger,1563,PRD16
Mart B,2019,5,Ginger,1710,PRD16
Mart B,2019,6,Ginger,1783,PRD16
Mart B,2019,7,Ginger,2034,PRD16
Mart B,2019,8,Ginger,1755,PRD16
Mart B,2019,9,Ginger,1531,PRD16
Mart B,2019,10,Ginger,1502,PRD16
Mart B,2019,11,Ginger,1616,PRD16
Mart B,2019,12,Ginger,1104,PRD16
Mart B,2020,1,Ginger,1009,PRD16
Mart B,2020,2,Ginger,1143,PRD16
Mart B,2020,3,Ginger,1460,PRD16
Mart B,2020,4,Ginger,1619,PRD16
Mart B,2020,5,Ginger,1792,PRD16
Mart B,2020,6,Ginger,1891,PRD16
Mart B,2020,7,Ginger,2087,PRD16
Mart B,2020,8,Ginger,1785,PRD16
Mart B,2020,9,Ginger,1626,PRD16
Mart B,2020,10,Ginger,1568,PRD16
Mart B,2020,11,Ginger,1622,PRD16
Mart B,2020,12,Ginger,1190,PRD16
Mart B,2021,1,Ginger,1175,PRD16
Mart B,2021,2,Ginger,1131,PRD16
Mart B,2021,3,Ginger,1635,PRD16
Mart B,2021,4,Ginger,1815,PRD16
Mart B,2021,5,Ginger,1959,PRD16
Mart B,2021,6,Ginger,2030,PRD16
Mart B,2021,7,Ginger,2287,PRD16
Mart B,2021,8,Ginger,1957,PRD16
Mart B,2021,9,Ginger,1763,PRD16
Mart B,2021,10,Ginger,1714,PRD16
Mart B,2021,11,Ginger,1797,PRD16
Mart B,2021,12,Ginger,1284,PRD16
Mart B,2018,1,Red Chillies,1731,PRD17
Mart B,2018,2,Red Chillies,1787,PRD17
Mart B,2018,3,Red Chillies,2418,PRD17
Mart B,2018,4,Red Chillies,2765,PRD17
Mart B,2018,5,Red Chillies,3043,PRD17
Mart B,2018,6,Red Chillies,3147,PRD17
Mart B,2018,7,Red Chillies,3427,PRD17
Mart B,2018,8,Red Chillies,3029,PRD17
Mart B,2018,9,Red Chillies,2649,PRD17
Mart B,2018,10,Red Chillies,2617,PRD17
Mart B,2018,11,Red Chillies,2792,PRD17
Mart B,2018,12,Red Chillies,2028,PRD17
Mart B,2019,1,Red Chillies,2148,PRD17
Mart B,2019,2,Red Chillies,2023,PRD17
Mart B,2019,3,Red Chillies,2704,PRD17
Mart B,2019,4,Red Chillies,3073,PRD17
Mart B,2019,5,Red Chillies,3497,PRD17
Mart B,2019,6,Red Chillies,3568,PRD17
Mart B,2019,7,Red Chillies,3872,PRD17
Mart B,2019,8,Red Chillies,3441,PRD17
Mart B,2019,9,Red Chillies,3029,PRD17
Mart B,2019,10,Red Chillies,3067,PRD17
Mart B,2019,11,Red Chillies,3191,PRD17
Mart B,2019,12,Red Chillies,2252,PRD17
Mart B,2020,1,Red Chillies,2171,PRD17
Mart B,2020,2,Red Chillies,2223,PRD17
Mart B,2020,3,Red Chillies,2873,PRD17
Mart B,2020,4,Red Chillies,3240,PRD17
Mart B,2020,5,Red Chillies,3727,PRD17
Mart B,2020,6,Red Chillies,3656,PRD17
Mart B,2020,7,Red Chillies,4075,PRD17
Mart B,2020,8,Red Chillies,3662,PRD17
Mart B,2020,9,Red Chillies,3210,PRD17
Mart B,2020,10,Red Chillies,3167,PRD17
Mart B,2020,11,Red Chillies,3108,PRD17
Mart B,2020,12,Red Chillies,2358,PRD17
Mart B,2021,1,Red Chillies,2413,PRD17
Mart B,2021,2,Red Chillies,2419,PRD17
Mart B,2021,3,Red Chillies,3163,PRD17
Mart B,2021,4,Red Chillies,3598,PRD17
Mart B,2021,5,Red Chillies,3816,PRD17
Mart B,2021,6,Red Chillies,4022,PRD17
Mart B,2021,7,Red Chillies,4520,PRD17
Mart B,2021,8,Red Chillies,3930,PRD17
Mart B,2021,9,Red Chillies,3638,PRD17
Mart B,2021,10,Red Chillies,3523,PRD17
Mart B,2021,11,Red Chillies,3518,PRD17
Mart B,2021,12,Red Chillies,2599,PRD17
Mart B,2018,1,Tamarind,639,PRD18
Mart B,2018,2,Tamarind,714,PRD18
Mart B,2018,3,Tamarind,881,PRD18
Mart B,2018,4,Tamarind,1003,PRD18
Mart B,2018,5,Tamarind,1093,PRD18
Mart B,2018,6,Tamarind,1203,PRD18
Mart B,2018,7,Tamarind,1284,PRD18
Mart B,2018,8,Tamarind,1079,PRD18
Mart B,2018,9,Tamarind,991,PRD18
Mart B,2018,10,Tamarind,954,PRD18
Mart B,2018,11,Tamarind,976,PRD18
Mart B,2018,12,Tamarind,734,PRD18
Mart B,2019,1,Tamarind,738,PRD18
Mart B,2019,2,Tamarind,800,PRD18
Mart B,2019,3,Tamarind,1032,PRD18
Mart B,2019,4,Tamarind,1060,PRD18
Mart B,2019,5,Tamarind,1239,PRD18
Mart B,2019,6,Tamarind,1277,PRD18
Mart B,2019,7,Tamarind,1423,PRD18
Mart B,2019,8,Tamarind,1269,PRD18
Mart B,2019,9,Tamarind,1161,PRD18
Mart B,2019,10,Tamarind,1047,PRD18
Mart B,2019,11,Tamarind,1137,PRD18
Mart B,2019,12,Tamarind,823,PRD18
Mart B,2020,1,Tamarind,803,PRD18
Mart B,2020,2,Tamarind,812,PRD18
Mart B,2020,3,Tamarind,1060,PRD18
Mart B,2020,4,Tamarind,1169,PRD18
Mart B,2020,5,Tamarind,1382,PRD18
Mart B,2020,6,Tamarind,1303,PRD18
Mart B,2020,7,Tamarind,1463,PRD18
Mart B,2020,8,Tamarind,1259,PRD18
Mart B,2020,9,Tamarind,1134,PRD18
Mart B,2020,10,Tamarind,1159,PRD18
Mart B,2020,11,Tamarind,1184,PRD18
Mart B,2020,12,Tamarind,886,PRD18
Mart B,2021,1,Tamarind,917,PRD18
Mart B,2021,2,Tamarind,831,PRD18
Mart B,2021,3,Tamarind,1107,PRD18
Mart B,2021,4,Tamarind,1311,PRD18
Mart B,2021,5,Tamarind,1388,PRD18
Mart B,2021,6,Tamarind,1490,PRD18
Mart B,2021,7,Tamarind,1659,PRD18
Mart B,2021,8,Tamarind,1417,PRD18
Mart B,2021,9,Tamarind,1290,PRD18
Mart B,2021,10,Tamarind,1233,PRD18
Mart B,2021,11,Tamarind,1336,PRD18
Mart B,2021,12,Tamarind,946,PRD18
Mart B,2018,1,Cashewnuts,1482,PRD45
Mart B,2018,2,Cashewnuts,1415,PRD45
Mart B,2018,3,Cashewnuts,2003,PRD45
Mart B,2018,4,Cashewnuts,2292,PRD45
Mart B,2018,5,Cashewnuts,2509,PRD45
Mart B,2018,6,Cashewnuts,2608,PRD45
Mart B,2018,7,Cashewnuts,2823,PRD45
Mart B,2018,8,Cashewnuts,2538,PRD45
Mart B,2018,9,Cashewnuts,2301,PRD45
Mart B,2018,10,Cashewnuts,2166,PRD45
Mart B,2018,11,Cashewnuts,2191,PRD45
Mart B,2018,12,Cashewnuts,1671,PRD45
Mart B,2019,1,Cashewnuts,1704,PRD45
Mart B,2019,2,Cashewnuts,1704,PRD45
Mart B,2019,3,Cashewnuts,2381,PRD45
Mart B,2019,4,Cashewnuts,2532,PRD45
Mart B,2019,5,Cashewnuts,2878,PRD45
Mart B,2019,6,Cashewnuts,2904,PRD45
Mart B,2019,7,Cashewnuts,3167,PRD45
Mart B,2019,8,Cashewnuts,2811,PRD45
Mart B,2019,9,Cashewnuts,2521,PRD45
Mart B,2019,10,Cashewnuts,2428,PRD45
Mart B,2019,11,Cashewnuts,2625,PRD45
Mart B,2019,12,Cashewnuts,1909,PRD45
Mart B,2020,1,Cashewnuts,1865,PRD45
Mart B,2020,2,Cashewnuts,1767,PRD45
Mart B,2020,3,Cashewnuts,2381,PRD45
Mart B,2020,4,Cashewnuts,2684,PRD45
Mart B,2020,5,Cashewnuts,2898,PRD45
Mart B,2020,6,Cashewnuts,3074,PRD45
Mart B,2020,7,Cashewnuts,3403,PRD45
Mart B,2020,8,Cashewnuts,2940,PRD45
Mart B,2020,9,Cashewnuts,2678,PRD45
Mart B,2020,10,Cashewnuts,2560,PRD45
Mart B,2020,11,Cashewnuts,2715,PRD45
Mart B,2020,12,Cashewnuts,1885,PRD45
Mart B,2021,1,Cashewnuts,1949,PRD45
Mart B,2021,2,Cashewnuts,2020,PRD45
Mart B,2021,3,Cashewnuts,2569,PRD45
Mart B,2021,4,Cashewnuts,2930,PRD45
Mart B,2021,5,Cashewnuts,3197,PRD45
Mart B,2021,6,Cashewnuts,3271,PRD45
Mart B,2021,7,Cashewnuts,3713,PRD45
Mart B,2021,8,Cashewnuts,3107,PRD45
Mart B,2021,9,Cashewnuts,2853,PRD45
Mart B,2021,10,Cashewnuts,2780,PRD45
Mart B,2021,11,Cashewnuts,2833,PRD45
Mart B,2021,12,Cashewnuts,2170,PRD45
Mart B,2018,1,Almond,1784,PRD19
Mart B,2018,2,Almond,1878,PRD19
Mart B,2018,3,Almond,2426,PRD19
Mart B,2018,4,Almond,2649,PRD19
Mart B,2018,5,Almond,2980,PRD19
Mart B,2018,6,Almond,3122,PRD19
Mart B,2018,7,Almond,3378,PRD19
Mart B,2018,8,Almond,3034,PRD19
Mart B,2018,9,Almond,2688,PRD19
Mart B,2018,10,Almond,2569,PRD19
Mart B,2018,11,Almond,2673,PRD19
Mart B,2018,12,Almond,1932,PRD19
Mart B,2019,1,Almond,2066,PRD19
Mart B,2019,2,Almond,2095,PRD19
Mart B,2019,3,Almond,2824,PRD19
Mart B,2019,4,Almond,3200,PRD19
Mart B,2019,5,Almond,3495,PRD19
Mart B,2019,6,Almond,3591,PRD19
Mart B,2019,7,Almond,3974,PRD19
Mart B,2019,8,Almond,3597,PRD19
Mart B,2019,9,Almond,3235,PRD19
Mart B,2019,10,Almond,2984,PRD19
Mart B,2019,11,Almond,3082,PRD19
Mart B,2019,12,Almond,2247,PRD19
Mart B,2020,1,Almond,2193,PRD19
Mart B,2020,2,Almond,2191,PRD19
Mart B,2020,3,Almond,2764,PRD19
Mart B,2020,4,Almond,3323,PRD19
Mart B,2020,5,Almond,3672,PRD19
Mart B,2020,6,Almond,3720,PRD19
Mart B,2020,7,Almond,4116,PRD19
Mart B,2020,8,Almond,3671,PRD19
Mart B,2020,9,Almond,3157,PRD19
Mart B,2020,10,Almond,3210,PRD19
Mart B,2020,11,Almond,3359,PRD19
Mart B,2020,12,Almond,2483,PRD19
Mart B,2021,1,Almond,2340,PRD19
Mart B,2021,2,Almond,2364,PRD19
Mart B,2021,3,Almond,3323,PRD19
Mart B,2021,4,Almond,3718,PRD19
Mart B,2021,5,Almond,4054,PRD19
Mart B,2021,6,Almond,4191,PRD19
Mart B,2021,7,Almond,4595,PRD19
Mart B,2021,8,Almond,4000,PRD19
Mart B,2021,9,Almond,3649,PRD19
Mart B,2021,10,Almond,3560,PRD19
Mart B,2021,11,Almond,3682,PRD19
Mart B,2021,12,Almond,2763,PRD19
Mart B,2018,1,Dates,1103,PRD20
Mart B,2018,2,Dates,1066,PRD20
Mart B,2018,3,Dates,1419,PRD20
Mart B,2018,4,Dates,1527,PRD20
Mart B,2018,5,Dates,1807,PRD20
Mart B,2018,6,Dates,1869,PRD20
Mart B,2018,7,Dates,1935,PRD20
Mart B,2018,8,Dates,1812,PRD20
Mart B,2018,9,Dates,1613,PRD20
Mart B,2018,10,Dates,1520,PRD20
Mart B,2018,11,Dates,1630,PRD20
Mart B,2018,12,Dates,1176,PRD20
Mart B,2019,1,Dates,1237,PRD20
Mart B,2019,2,Dates,1234,PRD20
Mart B,2019,3,Dates,1659,PRD20
Mart B,2019,4,Dates,1829,PRD20
Mart B,2019,5,Dates,2063,PRD20
Mart B,2019,6,Dates,2049,PRD20
Mart B,2019,7,Dates,2380,PRD20
Mart B,2019,8,Dates,2074,PRD20
Mart B,2019,9,Dates,1825,PRD20
Mart B,2019,10,Dates,1782,PRD20
Mart B,2019,11,Dates,1901,PRD20
Mart B,2019,12,Dates,1287,PRD20
Mart B,2020,1,Dates,1289,PRD20
Mart B,2020,2,Dates,1259,PRD20
Mart B,2020,3,Dates,1679,PRD20
Mart B,2020,4,Dates,1957,PRD20
Mart B,2020,5,Dates,2114,PRD20
Mart B,2020,6,Dates,2147,PRD20
Mart B,2020,7,Dates,2461,PRD20
Mart B,2020,8,Dates,2156,PRD20
Mart B,2020,9,Dates,1877,PRD20
Mart B,2020,10,Dates,1923,PRD20
Mart B,2020,11,Dates,1920,PRD20
Mart B,2020,12,Dates,1431,PRD20
Mart B,2021,1,Dates,1485,PRD20
Mart B,2021,2,Dates,1543,PRD20
Mart B,2021,3,Dates,1940,PRD20
Mart B,2021,4,Dates,2271,PRD20
Mart B,2021,5,Dates,2365,PRD20
Mart B,2021,6,Dates,2598,PRD20
Mart B,2021,7,Dates,2726,PRD20
Mart B,2021,8,Dates,2369,PRD20
Mart B,2021,9,Dates,2162,PRD20
Mart B,2021,10,Dates,2028,PRD20
Mart B,2021,11,Dates,2192,PRD20
Mart B,2021,12,Dates,1647,PRD20
Mart B,2018,1,Peanut,506,PRD21
Mart B,2018,2,Peanut,536,PRD21
Mart B,2018,3,Peanut,685,PRD21
Mart B,2018,4,Peanut,756,PRD21
Mart B,2018,5,Peanut,853,PRD21
Mart B,2018,6,Peanut,836,PRD21
Mart B,2018,7,Peanut,890,PRD21
Mart B,2018,8,Peanut,820,PRD21
Mart B,2018,9,Peanut,788,PRD21
Mart B,2018,10,Peanut,652,PRD21
Mart B,2018,11,Peanut,747,PRD21
Mart B,2018,12,Peanut,523,PRD21
Mart B,2019,1,Peanut,556,PRD21
Mart B,2019,2,Peanut,517,PRD21
Mart B,2019,3,Peanut,789,PRD21
Mart B,2019,4,Peanut,829,PRD21
Mart B,2019,5,Peanut,975,PRD21
Mart B,2019,6,Peanut,991,PRD21
Mart B,2019,7,Peanut,1081,PRD21
Mart B,2019,8,Peanut,952,PRD21
Mart B,2019,9,Peanut,864,PRD21
Mart B,2019,10,Peanut,843,PRD21
Mart B,2019,11,Peanut,814,PRD21
Mart B,2019,12,Peanut,611,PRD21
Mart B,2020,1,Peanut,651,PRD21
Mart B,2020,2,Peanut,620,PRD21
Mart B,2020,3,Peanut,762,PRD21
Mart B,2020,4,Peanut,889,PRD21
Mart B,2020,5,Peanut,989,PRD21
Mart B,2020,6,Peanut,1018,PRD21
Mart B,2020,7,Peanut,1124,PRD21
Mart B,2020,8,Peanut,1033,PRD21
Mart B,2020,9,Peanut,923,PRD21
Mart B,2020,10,Peanut,859,PRD21
Mart B,2020,11,Peanut,897,PRD21
Mart B,2020,12,Peanut,654,PRD21
Mart B,2021,1,Peanut,639,PRD21
Mart B,2021,2,Peanut,655,PRD21
